1154	RGI60-11.03619
1155	RGI60-11.03622
1156	RGI60-11.03628
1157	RGI60-11.03632
1158	RGI60-11.03633
1159	RGI60-11.03634
1160	RGI60-11.03636
1161	RGI60-11.03637
1162	RGI60-11.03703
1163	RGI60-11.03704
1164	RGI60-11.03707
1165	RGI60-11.03708
1166	RGI60-11.03711
1167	RGI60-11.03712
1168	RGI60-11.03713
1169	RGI60-11.03714
1170	RGI60-11.03716
1171	RGI60-11.03717
1172	RGI60-11.03719
1173	RGI60-11.03725
1174	RGI60-11.03727
1175	RGI60-11.03728
1176	RGI60-11.03736
1177	RGI60-11.03741
1178	RGI60-11.03743
1179	RGI60-11.03746
1180	RGI60-11.03748
1181	RGI60-11.03749
1182	RGI60-11.03750
1183	RGI60-11.03757
1184	RGI60-11.03759
1185	RGI60-11.03761
1186	RGI60-11.03765
1187	RGI60-11.03766
1188	RGI60-11.03769
1189	RGI60-11.03770
1190	RGI60-11.03771
1191	RGI60-11.03773
1192	RGI60-11.03775
1193	RGI60-11.03776
1194	RGI60-11.03777
1195	RGI60-11.03778
1196	RGI60-11.03779
1197	RGI60-11.03781
1198	RGI60-11.03784
1199	RGI60-11.03786
1200	RGI60-11.03788
1201	RGI60-11.03789
1202	RGI60-11.03793
1203	RGI60-11.03799
1204	RGI60-11.03800
1205	RGI60-11.03802
1206	RGI60-11.03804
1207	RGI60-11.03805
1208	RGI60-11.03806
1209	RGI60-11.03808
1210	RGI60-11.03811
1211	RGI60-11.03815
1212	RGI60-11.03818
1213	RGI60-11.03819
1214	RGI60-11.03820
1215	RGI60-11.03829
1216	RGI60-11.03830
1217	RGI60-11.03831
1218	RGI60-11.03833
1219	RGI60-11.03846
1220	RGI60-11.03859
1221	RGI60-11.03860
1222	RGI60-11.03861
1223	RGI60-11.03862
1224	RGI60-11.03863
1225	RGI60-11.03864
1226	RGI60-11.03865
1227	RGI60-11.03866
1228	RGI60-11.03867
1229	RGI60-11.03871
1230	RGI60-11.03872
1231	RGI60-11.03873
1232	RGI60-11.03875
1233	RGI60-11.03878
1234	RGI60-11.03880
1235	RGI60-11.03883
1236	RGI60-11.03884
1237	RGI60-11.03885
1238	RGI60-11.03887
1239	RGI60-11.03888
1240	RGI60-11.03889
